HotelId,Restaurant Name
26313,Green Chick Chop
26317,Hot House Grill
26318,Kanshi Ram Chole Kulche Wala
26320,Kents Fast Food
26322,Paharia Meat & Chicken Shop
26323,Palji Corner
26324,Paratha Hi Paratha
26325,Picasso Roof Top
26326,RK Dosa
26338,Sandoz
26342,Sardar Ji
26346,Satkar Fast Food
26349,Sweetheart Cupcakes
26350,The Earthen Grill
26366,Twenty Four Seven
26371,A Patisseries Gallery
26375,Aggarwal Bikaneri Sweets
26386,Aggarwal Sweets & Bakers
26391,Avatar Da Dhaba
26393,Bengali Restaurant
26394,Biryani Express
26400,Brahm Point Fast Food
26403,Chinese Hot
26404,Curry Man
26409,Diya Chinese Food
26413,Foodies
26414,Fresh Meat CO
26422,Hans Fast Food Center
26425,Happy Hours
26430,Khalsa Eating Point
26435,Krishna Yummy Foods
26462,Laxmi Dhaba
26464,Milan Shudh Vaishno
26467,Milko Sweets Corner
26471,New Punjabi Chaap Corner
26472,Nik's Chawla Chik Inn
26480,Paras Corner
26485,Punjabi Tadka
26487,Sardar A Pure Meat Shop
26492,Shahi Hyderbadi Biryani
26494,Shashi's China Wok
26501,Urban Palate
26505,Wrapss
26509,China Kitchen
26513,Chowringhee
26524,D-Food
26528,Kith N Kin Cafeteria
26547,Lazeez Rasoi
26554,Red Rose Restaurant
26555,Shri Bikaner Sweets & Restaurant
26562,Welcome Family Restaurant
26564,Al Bake
26574,Americana Kitchen and Bar
26578,Bawa Snacks Corner
26581,Bhimsain's Bengali Sweet House
26585,Cafe Coffee Day
26587,Cafe Coffee Day
26599,Dolce Gelato
26603,Domino's Pizza
26606,Gopala
26614,New Punjabi Khana
26622,New Vishal Corner
26631,Punjabi Khana
26649,Rajshree
26655,Snack Junction
26662,Sona
26663,Southy
26680,The First Floor
26684,Hype
26686,McDonald's
26689,New Punjabi Khana
26693,Pizza Hut Delivery
26694,Shree Rathnam
26695,Subway
26700,Al Mughal
26701,Anupama Restaurant
26702,Cafe Einstein
26704,Delicious Eating Corner
26712,Gupta Rasoi
26726,Paras Chicken Point
26729,Ralhan Eating Corner
26731,Pind Balluchi
26732,Oh! Calcutta
26736,Alcoholic Lounge & Bar
26737,Baljeet's Amritsari Koolcha
26749,Bikanervala
26750,Cafe Coffee Day
26775,Chicago Pizza
26776,Cocoberry
26782,Dilli Chaap Wale
26784,Dips
26788,Domino's Pizza
26791,Gullu's
26797,Hashtag Foods
26809,Mini Meals
26810,No Name - Taste Hi Kaafi Hai
26812,Pind Balluchi
26819,Pizza Hut
26835,Raj Bhature wala
26838,Rolls Tiger
26840,SGF - Spice Grill Flame
26842,Smoksha Cafe and Lounge
26843,Subway
26850,Sura Vie
26854,Billu's Hut
26865,BTW
26870,Burger King
26886,Cafe Coffee Day
26903,Chills 'n' Grills
26915,Fusion N Food
26947,Giani
26974,Hot Spot
26999,La Americana
27002,Mogambo Khush Hua
27005,Niti Shake & Ice Cream Hub
27020,Pacific Asia
27022,Papa Veg Chinese Food
27032,Pasta Hut
27075,Ram G Snacks & Food Corner
27109,Sandwich King
27156,Shake Eat Up
27178,Starbucks
27186,The Chai Story
27193,Themis Barbecue House
27251,Utsav
27253,Barbeque Nation
27255,Bistro 57
27266,Calendar Khana Laao
27317,Chaayos
27322,Eleven Course
27329,Sinciti
27334,Admission Lounge
27338,Al Zaika
27351,Angels in my Kitchen
27369,Asian Curry
27373,Chaska
27376,Chik Chow
27397,Deep Sweet Corner
27410,Deepika Khaitan's Cakes
27416,Dhaba On Wheels
27423,Domino's Pizza
27441,Evergreen Sweets
27478,Gopala
27482,Green Chick Chop
27523,Halal Pizza Fun
27544,Keventers
27555,Khan Chicken Biryani
27592,McDonald's
27604,Midnight Bites
27611,Moti Mahal Delux
27646,MT Everest Food Corner
27648,Muradabad Ki Mashoor Sama Chicken Biryani
27660,New Laziz
27664,Talab South Indian Restaurant
27674,Tipu Sultan Chicken Point
27685,Yo Wok
27689,Zoet Desserts
27700,Zooby's Kitchen
27704,Hotel Malabar
27706,Hwealthcafe
27713,Noorjahan
27721,Pizza Hut Delivery
27722,Sushiya Express
27724,Tuptakes
27727,Annapurna Food Point
27728,Arabian & Turkish Cafí©
27731,Brij Palace Restaurant
27741,Bruncheez
27751,Buena Tierra
27768,Cafe Coffee Day
27772,Chokoreto - The Cake Design Studio
27773,Crazylicious Cakes N Desserts
27778,Halal Pizza 'n' Joy
27783,Shree Bhojnalaya
27784,Shree Laxmi Dhaba
27788,Swaad Restaurant
27790,The Bay Leaf
27792,Lotus Pond
27793,Cafe Turtle
27798,Gulfam Kashmiri Wazwan
27800,Kit Care Kabab Corner
27801,Liter Basar
27802,N. Iqbal Restaurant
27803,Ghalib Kabab Corner
27808,Karim's
27812,Chick Fish Point
27815,Monis Kada Hotel
27816,Comesum
27821,Lunch Express
27822,Aloo Bhaji Restaurant
27826,Chinese Corner
27831,Gupta Bhojnalya
27834,Sam's 22
27837,The Bakery
27838,Twenty Four Seven
27839,Vishal Snacks
27846,Chawla Dhaba
27850,Shri Gupta'z
27851,The Golden Leaf
27857,Red Moon Bakery
27867,Cafe Point
27869,TLC Kitchen
27871,Berco's
27873,Bikano Chat Cafe
27875,BonJuz
27876,Cafe Coffee Day - The Lounge
27878,Chicago Pizza
27879,Domino's Pizza
27882,Dosa Village
27899,Dunkin' Donuts
27904,Gelato Italiano
27912,Gelato Vinto
27922,Keventers
30707,KFC
30712,Kings Kulfi
30723,Mr. Sub
30745,Shanghai Moon
30749,The Blue Tandoor
30783,Costa Coffee
30793,Giani's
30803,Hinglish - Cafe Beach Bar
30810,Spaghetti Kitchen
30812,Subway
30816,Swiss Softy
30818,The Bubble Tea
30820,Creambell & Chocoxess
30822,Hang Out
30825,Mx Corn
30846,The Belgian Fries Company
30848,Al-Sameer
30850,Allure
30867,BarShala
30883,Bikaner House
30892,Cafe Coffee Day
30894,Cafe CoffeeCo
30898,Cafe Festa
31000,Cheers Lounge Bar
31026,Chowmein Hut
31035,Club India Cafe & Restaurant
31101,Domino's Pizza
31104,Everest Bakery Cafe
31109,Everest Kitchen
31114,Exotic Rooftop Restaurant
31116,Flavours
31150,Gagan Assam Bengal Restaurant
31156,Gold Resto Bar
31162,Grand Madras Cafe
31184,Green Chilli
31193,Gurdev Punjabi Restaurant
31221,Haji Irshad Biryani Centre
31225,Hungerzz Grill
31270,Janta Sweets
31284,Khosla Cafe
31290,King Bar & Restaurant
31364,Le Fairway Restaurant & Bar
31374,Madan Cafe & Restaurant
31408,Malhotra Restaurant
31410,Metropolis Bar
31413,Mikky Restaurant
31420,Mourya Sweets Chat Bhandar
31422,My Bar & Restaurant
31427,My Love Restaurant & Bar
31431,Organic German Bakeshop - Brown Bread Bakery
31433,Paankhuri Restaurant
31435,Pardeep Corner
31437,Pehalwan Da Hotel
31445,Pizza Hut Delivery
31502,Re Cafe
31522,Rumi Amritsari Naan
31524,Sagar Bar-Be Que
31547,Satyam Rooftop Restaurant
31549,Sethi Restaurant
31658,Shri Bankey Bihari Samosa Wala
31660,Sonu South Indian Restaurant
31682,Southern Welcome Restaurant
31685,Swagat Dhaba
31689,Tadka 4986
31694,The Drunkyard Cafe
31696,The Gem Bar & Restaurant
31700,The Indian Grill Restaurant
31724,True Blue
31737,U Like
31747,Vaga Bond
31770,Vrinda Vaishno Dhaba
31804,White Heart Restro Bar
31878,Haldiram Bhujiawala
31903,Maa Bhagwati
31921,Cafe Brownie
31923,Cafexpress
31930,Mauja Hi Mauja
31952,Metro Bar & Family Restaurant
31956,Bajaj Vaishno Dhaba
31963,Sita Ram Diwan Chand
31973,Aayush Food Plaza
32017,Ankit Fast Food Corner
32019,Da Pizza Corner
32022,Mughal Zaika Chicken Point
32025,Nawab Restaurant
32029,New Bikaner Sweets
32031,Pizza Yum
32078,Radhika Sweets
32139,Satguru Di Hatti
32153,Sher-E-Punjab
32160,Shudh Vaishno Amritsari Naan
32170,Sumit Sweets
32174,Aggarwal Bikaner Wala
32203,Aggarwal Sweet Centre
32211,Aggarwal Sweet India
32234,Aggarwal Sweets Centre
32280,Aggarwal Sweets
32289,Anupama Snacks and Sweets Corner
32291,Baba Ka Dhaba
32296,Balaji Eating Point
32298,Bhagat Ji Sweets
32302,Bikaner Sweet Corner
32349,Chavi Food Point
32352,Cook & Connect
32369,Dinesh Ka Mithila Dhaba
32371,Domino's Pizza
32381,Flavors Of London
32387,Flavours Of London
32395,Foji Bhai Hotel
32444,Green Chilli
32456,Hook N Cook
32460,Hyderabadi & Muradabadi Chicken Corner
32464,It's Pizza Town
32469,ITO Ke Mashoor Chole Bhature
32515,Janta Special Lassi Corner
32525,Kairi The Royal Taste
32554,Kasba
32562,Kayasthas Food Junction
32582,KGN Chicken Corner
32587,Maggi Point
32591,Momozone
32596,Munna Bakery
32598,N.S. Pizza Point
32632,Nand Bhai Chholey Bhature
32666,New Lazeez Tandoor
32686,Pizza Day
32728,Pizza Day
32735,Pritam Tiffin Service
32743,Rana Sweets and Restaurant
32797,Rastogi Sweets & Caterers
32825,Recipe Tadka
32840,Sahi Pakde Hain
32844,Sher e Punjab Rasoi
32853,Shyam Rasoi
32882,Subhan Chicken Biryani
32892,Surprise - Bakers & Bites
32898,The Night Rider
32914,Vikram Ji Snacks
32943,Yadav Chaat Bhandar
33004,Yadav Ji Chholey Bhature
33021,Burger King
33085,Chaayos
33124,Berco's
33138,Chicago Pizza
33145,Domino's Pizza
33154,Dunkin' Donuts
33158,Keventers
33162,Khan Chacha
33164,Wow! Momo
33166,Aalis Kathi Kabab
33171,Dill's Chawla Chik Inn
33296,Ipshita's Cakes Mamma Bakes
33312,Big Wong
33358,Giani's
33380,Baskin Robbins
33437,Chicken Inn
33493,Ichiban
33495,Krishna Di Kulfi
33499,Pindi
33558,Veg Gulati
33587,Chor Bizarre
33592,Gulati
33615,Havemore
33621,Aggarwal Sweets
33639,Om Sai Dosa Corner
33646,Angelena Restaurant
33660,Chennai Dosa Express
33669,Chennai Dosa Xpress
33672,Domino's Pizza
33679,Foodizm
33681,Healthy Nutrienty
33683,Kalka Ji Rasoi
33688,Kolkata Biriyani On Call
33750,Mahavir Sweets
33760,Massi's Kitchen
33794,New Shama Chicken Restaurant
33817,Pizza King
33826,Raj Shri
33830,Roll Junction
33834,Sai Bhojanalay
33836,Shree Balaji Caterers
33838,Smily Cakes
33880,Zaika Restaurant
33896,"34, Chowringhee Lane"
33903,A Pizza House
33912,Amrit Family Rasoi
33917,Bake Club
34002,Cafe Coffee Day
34018,Cake O Frost
34048,Chawla Kitchen
34072,Cherry Fresh
34129,Chocooze
34143,Chuk Chuk Mail
34150,Da Pizza Bakers
34153,Domino's Pizza
34162,Green Chick Chop
34164,Grill Zone
34198,Grover Mithaivala
34271,Hong Kong Express
34319,Hot Spot Roll Corner
34321,Jaiveer Naan & Chaap
34323,Jaiveer Naan & Chaap
34326,Kabab Hut
34332,Kabbaba
34334,McDonald's
34336,New Durga Corner
34338,New Durga Dosa Corner
34359,Pishori Chicken
34364,Pizza Break
34405,Pizza Hut Delivery
34435,PK Shoppe
34437,Pudding & Pie
34517,Punjabi Angithi
34520,Punjabi Handi
34523,Quality Cake Shop
34528,Rahul's Rasoi
34530,RTW
34532,Sahib e Aalam
34534,Shree Durga Dosa
34536,Shree Durga Dosa
34542,Shree Rathnam
34552,Sunil Momos.Com
34583,Temptation Food
34608,Wheelyz
35836,Ashok Meat Wala
35957,Biryani Sons & Co.
36152,Curry Tree
36276,Deli 63
36289,Friends Shawarma
36397,Ganesh Restaurant
36401,Kake Da Hotel
36509,Nirmal Vada Pav
36517,Oasis Baklawa
36519,Puri Bakers
36525,Wonder Taste of Spices
36527,Biryaniwala
36529,Firangi N More
36533,Pakwan
36535,Subway
36553,24x7
36708,Cafe Cook
36931,La-Nawaab
37211,Roadside Cafe
37240,Royal India Food Plaza
37277,Sir John Bakery Cafe
37380,Bikku Bakes
37382,Giani
37384,Zune - Piccadily Hotel
37386,361 Restaurant & Banquet
37475,6 Pack Momos
37477,Amritsari Kulcha
37720,Bake Houz
37727,Ben's Foods
37729,Bobby Punjabi Rasoi
37731,Bromfy Public House
37733,BTW
37736,Chacha Shankar
37739,Chaska
37741,Chatore.e.e
37785,Chawla's Tandoori Xpress
37830,Chawla's Tandoori Xpress
37853,Chinese Hut
37855,Culinaria
37857,Deli Cake Cafe
38038,Domino's Pizza
38061,Domino's Pizza
38304,Dragon Hut
38384,Frontier Restaurant
38499,Giani's
38798,Giani
38886,Grand Bikaner
38992,Hill Chillz 26
38994,K's Town
39052,Laxmi Ice Cream Parlour
39183,Make My Day
39231,McDonald's
39234,Mikky Peshawari
39292,Moroca
39307,New Punjabi Dhaba and Caterers
39381,Pandey Chinese Hut
39398,Pandey Chinese Hut
39408,Peppers & Pipes
39414,Punjabi Zaika
39416,Punjabi's Eating Hub
39419,Punjabian Di Shaan
39421,Puran Chand
39427,Ram Chinese Food
39435,Rooftop
39444,Ruchi's Food Junction
39446,Sahni Veg & Non Veg
39659,Shiv Chinese Chat Bhandar
39715,Shutup 'N' Eat
39768,Sindhi Chicken Corner
39779,Smokshh The Lounge
39869,Subway
39941,The Blessing Bliss
40148,The Butter Cup
40226,The Cake Bucks
40278,The Taste of Delhi
40339,The Taste
40412,VadaPav 'n' Frankie
40414,Vaishnav Chat & Caterers
40491,Yellowtail
40574,Baker's Stop
40581,Bansal Sweets
40583,Bharat Sweets
40597,Dosa Corner
40614,Green Chick Chop
40629,Greenvich
40723,Hamburg To Hyderabad
40732,I Food You
40815,Kay's Chicken Corner
40817,Lanche
40819,Marshmallow Cakes & More
40826,Om Corner
40833,Peshawari
40851,Puri Bakers
40870,Republic Of Food Lovers
40946,Sharma Bakers
40959,Street Hawkers
41226,The Midnight Heroes
41285,Tilak Munjal-R Panchkuian Samose Wale
41336,3x Cafe
41527,Amritsari Naan
41566,Chinese Tadka
41569,Dinesh Meat Wala
41571,Jeet Pizza
41573,New South Indian & Chinese Foods
41585,Niti Shake & Ice Cream Hub
41714,Yumbuns
41716,Giri Momos Centre & Chinese Fast Food
41769,Laalwala's
41863,Sagar Ratna
41912,Babu Shahi Bawarchi
41997,Cafe Lota
42002,Bombay's Royal China
42004,Chin China
42007,Cholkat
42009,Deluxe Butter Omlette
42011,Giani's
42013,Kanha Sweets
42015,Liquid
42163,Papa Chinese Veg Food
42191,Punjab To China
42197,Chocolacious by WedCraft
42217,Frontier
42351,Gopal Ji Rasoi Wala
42418,Kanuchawala
42632,Keventers
42677,Muncheezz
42681,Shaketastic
42718,Sree Krishna Udupi
42721,Asia 21
42723,Barkat
42725,Bikanervala
42728,Chawla's
42730,Cilantro Woodapple
42732,Domino's Pizza
42734,Giani's
42738,Gopala
42740,Green Chick Chop
42783,Gupta Chat Corner
42900,Kake Da Hotel
42935,Karim's
42946,Katyal Pure Vegetarian
42958,Kunal Dhaba
43177,Midnight Hunger
43267,Moon Bite
43333,Nirula's Ice Cream
43351,Pash!
43376,Rashi's De La Creme
43391,Rupa Dairy
43396,Sandy's Punjabi Rasoi
43419,Shree Rathnam
43556,Tandoori Planet
43558,Tandoori Tadka
43560,Urban Owl
43635,4th Street Cafe
43679,Late Lateefe
43708,Mr. Brown
43744,The Riding Guns Cafe
43832,Baskin Robbins
43836,Chai Garam
43838,Chilli Tadka
43869,Colours of Biryani
43871,Fc Katyal
43899,Food State
43904,Giani
43908,Gupta Eating Corner
43910,Hot 'N' Cool
43917,Hot Joint Fast Food
43919,Murliwala Bakers
43921,New Garden Hut
43928,Perfect Party Chef
43930,R.S. Chinese Food
43932,Rama Fast Food
43936,Shanghai Chinese Food
44004,Teens Cafe Fast Food
44022,The Tandoor Hut
44073,The Taste of Tandoor
44191,The Chinese Hut
44193,Linx - Premier Inn
44195,The 87 - Premier Inn
44197,Stallion - Pride Plaza Hotel
44199,Aqua Grill - Pride Plaza Hotel
44204,Mr. Confectioner - Pride Plaza Hotel
44225,Aditya's Kulcha Express
44245,Allterian By Chanson
44301,Amuse Lounge
44317,Bikanervala
44397,Cakes Dot Com
44421,Chez Papillons by Bonjour Chocolates
44511,Chicago Pizza
44555,Choco Doux
44587,Cocoberry
44597,Curries N More
44613,Dili's Chawla Chik Inn
44633,Dimsum Vs Sushi
44665,Domino's Pizza
44671,Everest Momos & Chinese Fast Food
44694,Food Plaza
44709,Giani
44717,Grillz & Gravy
44731,Kabab
44759,Khalsa
44761,Kumar Pastry Shop
44788,Little Chef
44828,Mafia 2.0
44840,Makhni's
44849,Moksha
44864,Moti Mahal Delux
44911,Pudding & Pie
44972,Republic of Chicken
44974,Shree Rathnam
45000,Soo Yung by the backyard
45028,Subway
45062,The Cake Shop
45081,The Night Shift
45172,The Night Walkers
45179,The Submarine Lounge
45183,Tikka Junction
45186,Twenty Four Seven
45208,WTF - Wraps Toast Fries
45210,Food Scouts
45221,Alkakori
45382,Arabian Delites
45431,Blue Water Grille
45440,Cafe Coffee Day
45442,Dí_ner Grill
45447,Drinks At Stake - Bar Exchange
45499,Ghungroo Club & Bar - By Gautam Gambhir
45501,Gupta Chat Corner
45506,Gupta Sweets & Namkeen
45517,hug!
45521,Lucky's Bakery and Patisserie
45662,McDonald's
45666,Mughal Darbar
45668,Nutritious Nation
45672,Paapi Paet
45679,The Derby Cookhouse
45720,The Midnight Heroes
45722,World Art Dining - Brew House
45726,Yo! China
45728,Bake Me A Cake
45730,Bakerz Lodge
45732,Hawalat Lounge & Bar
45837,Al Bake
45880,Domino's Pizza
45928,Madhuban
45942,Pind Balluchi
45950,Subway
45969,Burger King
45987,Lebanese Point
46062,McDonald's
46322,Nukkadwala
46335,The Bunk House
46337,The Kathis
46347,Locale
46530,The Coffee Shop
46544,Chakhna Food Point
46559,Da Pizza Corner
46561,Parashar's
46574,Cafe Coffee Day
46578,Cake Walk
46664,Chhotu Restaurant
46723,Dabbba Wala Home Away
46772,Foodieholic
46850,Fourteen Eleven Tea Cafe
46855,Hungry Folks Food Corner
46865,Hungry Folks
46919,Hussain - UP Ki Mashoor Biryani
46948,Just Vada Pav
46965,Mangal Ji and Gupta Ji Dhaba
46967,Pandey Ji Restaurant
46970,Quality Restaurant
46972,Ravi Ke Parathe
46974,Sahara Restaurant
46976,Shere-E-Punjab
47044,Shree Jagannath Restaurant
47092,Sumona Restaurant
47099,The Hubbub Cafe and Restaurant
47122,Welcome Fast Food & Parantha
47124,Abdul Muradabadi Chicken
47148,Anupam Sweets
47152,Colonel's Kababz
47196,Green Chick Chop
47200,Jasmine Fast Food Centre
47202,Khalsa Restaurant
47254,Kitchen King
47261,Laxmi Corner
47274,Nazeer Delicacies
47287,Vdesi
47330,Alkakori Alkauser
47382,Mathew's Cafe
47384,Supreme Bakery
47404,The Midnight Heroes
47423,"34, Chowringhee Lane"
47465,Aggarwal Sweets
47491,Alam Biryani
47493,Behrouz Biryani
47518,Biryani Point
47606,Chinese Hut
47610,Dada Ka Dhaba
47629,Die Bí_ckerei
47640,Faaso's
47714,Gupta Ji Ka Dhaba
47721,Hot & Tasty
47728,Kaka Da Dhaba
47810,Kingdom Restaurant
47815,Little Delhi
47894,Million Kitchen
47937,Ok Indian & Chinese Food Corner
47950,Ovenstory Pizza
47952,Pakeeza Chicken Corner
47978,Rapchick Biryani
47997,Rupa Bangali Dhaba
47999,Sindh Snacks
48032,Vaishanavi Food Store
48043,"Ada ""e"" Haandi's"
48061,Karnataka Food Centre
48082,Cafe Coffee Day
48142,Savannah Bar - Radisson Blu Plaza Delhi
48159,Neung Roi - Radisson Blu Plaza Delhi
48165,R The Lounge - Radisson Blu Plaza Delhi
48198,The Pastry Shop - Radisson Blu Plaza Delhi
48231,NYC - Radisson Blu Plaza Delhi
48262,The Great Kabab Factory - Radisson Blu Plaza Delhi
48268,Cup Cakes - Radisson Blu
48301,Oro The Bar - Radisson Blu
48304,McDonald's
48319,Mughal Mahal
48322,Imly
48385,Lanterns Kitchen & Bar
48394,Guru Om Vanna
48414,Khaao Peeyo
48501,New Chow Maun
48516,Oye!! Shawarma
48518,27 China Street
48520,Ada'e Handi
48522,Alkauser
48560,Barbeque Creation By Kadhai Tadka
48591,Baskin Robbins
48593,Bikaner Sweets Corner
48596,Biryaniwala
48660,Cafe Coffee Day
48682,Chinese Corner
48696,Choice Corner
48698,Chowringhee
48711,Darshan Dhaba
48738,Domino's Pizza
48741,Durga Dhaba
48744,Flashback Midnight Hunger
48774,Flavours of Punjab
48780,Flirty Momo's
48783,Food Factory
48791,Foodies Joint
48817,Fresh Meat CO
48856,Friends Restaurant
48872,Giani
48877,Green Chick Chop
48972,Havmor Ice Cream
48982,Hot Pot
48997,Hyderabadi Biryani Parlour
49013,iGNiTE
49132,Just Cakez
49220,Kay's Bar-Be-Que
49225,Kolkata Kathi Roll
49265,Madras Cafe
49272,Mama's Chinese Kitchen
49274,Mama's Nu Khana Khazana
49278,Marathi Katta
49280,Mitra Da Dhaba
49284,Moti Mahal Delux - Kebab Trail
49286,Nirula's Ice Cream
49299,Oberoi Biryani
49314,Pappu Ka Dhaba
49394,Peshawar Sweets Shop
49396,Piyu Kitchen
49526,Posh Spice
49528,Prince Chicken & Mutton Shop
49530,Punjab Chicken & Bar-Be-Que
49647,Republic of Chicken
49649,Sagar Ratna
49651,Sardar A Pure Meat Shop
49688,Shama Chicken Corner
49772,Shawarma King's
49817,Sindh Sweet Corner
49822,Singh Tawa Corner
49824,Singh's Kitchen
49902,South Indian Cafe
49910,Subway
49917,Swaad Bar-Be-Que
49932,Tadak Punjabi
49957,Tandoori Delights
49961,The Culinary Pitaara
50005,The Grill Cafe
50011,The Sunset
50064,Tomatoes Kitchen
50068,Udupi Eating House
50147,Wrapss
50160,Burger Point
50162,Kings
50189,Millionaire - Powered by Wrapss
50245,Punjabi Chaap Corner
50259,Spooky Sky
50442,Standard Corner
50445,The Canteen
50514,The Diet Kitchen
50583,The Flashback
50601,The Mashal
50641,Chillax Cafe And Bistro
50651,Jee Aao Jee Chole Bhature
50658,LSK Express
50685,Aggarwal Sweets India
50703,Dilli Treat
50740,Dukes Pastry Shop
50742,HotMess Bakes
50792,London Street Kitchen
50794,Bablu Chic-Inn
50798,Babu Jhatka
50802,Bal Gopal
50804,Bharat Sweets
50806,Cafe Blue Tomato
50842,Cafe TAB
50851,Cake-O-Licious
50872,Chaap Point
50912,Chawla Family Restaurant
50923,Chawla Family Restaurant
50954,Chawla Restaurant
51044,Chawlas 2
51077,Chicken Addiction
51080,Crave Busters
51084,Garage
51086,Gola Sizzlers
51088,Golden Tandoor
51091,Green Chick Chop
51094,Indo Traditional Kulfi
51127,Invitation Foodex
51174,King's Kabab
51207,New Kadimi
51255,Paramjeet Machi Wala
51277,Polka Pastry & Snack Bar
51304,Punnu Biryani
51357,Raju Chinese Food
51372,Sandoz
51380,Scoop Junction
51412,Shri Durga Dosa Corner
51418,Soni Bakers
51471,Subway
51540,The Tandoor
51575,Twenty Four Seven
51662,Unique Tasty Bites
51698,Band Baaja Baaraat
51705,Kopper Kadai
51709,Naturals Ice Cream
51773,Qubitos - The Terrace Cafe
51834,The California Boulevard
51884,Anjlika Pastry Shop
51925,Atul Chaat Corner
51927,Bake A Wish
51931,Berco's
